0.20703,0.48828,0
0.24219,0.50391,0.01044
0.58203,0.63672,0.02088
0.89844,0.74609,0.03132
1.1367,0.80859,0.041759
1.3594,0.86719,0.052199
1.5352,0.92188,0.062639
1.7305,0.96484,0.073079
1.8594,1.0078,0.083519
2.0977,1.0703,0.093959
2.3359,1.1406,0.1044
2.5195,1.1992,0.11484
2.707,1.2617,0.12528
2.8789,1.332,0.13572
3.0859,1.4297,0.14616
3.2344,1.4805,0.1566
3.4414,1.5547,0.16704
3.6016,1.6172,0.17748
3.7461,1.6953,0.18792
3.9219,1.8008,0.19836
4.1406,1.9102,0.2088
4.3516,2.0078,0.21924
4.4961,2.1016,0.22968
4.6211,2.1719,0.24012
4.793,2.2656,0.25056
4.9531,2.3477,0.261
5.0742,2.4297,0.27144
5.1992,2.5313,0.28188
5.3672,2.6211,0.29232
5.4961,2.7266,0.30276
5.5703,2.8398,0.3132
5.75,2.9531,0.32364
5.8164,3.0508,0.33408
5.9258,3.1445,0.34452
6.0273,3.2227,0.35496
6.1523,3.3203,0.3654
6.2422,3.4258,0.37584
6.293,3.5117,0.38628
6.4531,3.6172,0.39672
6.5039,3.6953,0.40716
6.5391,3.7539,0.41759
6.6328,3.8633,0.42803
6.6445,3.9609,0.43847
6.7031,4.0859,0.44891
6.8086,4.1992,0.45935
6.8828,4.3008,0.46979
6.9688,4.3906,0.48023
7.0469,4.4648,0.49067
7.125,4.5586,0.50111
7.1992,4.668,0.51155
7.2461,4.7578,0.52199
7.332,4.8594,0.53243
7.4023,4.957,0.54287
7.4102,5.0547,0.55331
7.4375,5.1289,0.56375
7.4492,5.1914,0.57419
7.4805,5.2852,0.58463
7.4922,5.3477,0.59507
7.5156,5.4063,0.60551
7.5625,5.5,0.61595
7.6133,5.5703,0.62639
7.668,5.6602,0.63683
7.6758,5.7344,0.64727
7.707,5.793,0.65771
7.7109,5.8516,0.66815
7.7539,5.9219,0.67859
7.7813,5.9922,0.68903
7.793,6.0742,0.69947
7.8516,6.1484,0.70991
7.918,6.2109,0.72035
7.9063,6.2734,0.73079
7.9609,6.3516,0.74123
7.9375,6.4141,0.75167
7.9023,6.4531,0.76211
7.8906,6.5039,0.77255
7.957,6.5742,0.78299
7.9453,6.6328,0.79343
7.9141,6.6875,0.80387
7.9375,6.7656,0.81431
7.9102,6.8203,0.82475
7.9023,6.8672,0.83519
7.9609,6.918,0.84563
7.9531,6.9766,0.85607
7.9766,7.0313,0.86651
7.9961,7.0859,0.87695
8.0078,7.1523,0.88739
7.9922,7.2031,0.89783
7.9727,7.25,0.90827
7.9922,7.3242,0.91871
7.9805,7.3633,0.92915
8,7.4219,0.93959
7.9883,7.4883,0.95003
7.9414,7.5156,0.96047
7.9375,7.5469,0.97091
7.9688,7.6172,0.98135
7.9414,7.6719,0.99179
7.9414,7.7148,1.0022
7.9453,7.7578,1.0127
7.9063,7.8047,1.0231
7.8867,7.8359,1.0335
7.8867,7.8789,1.044
7.875,7.9141,1.0544
7.8516,7.957,1.0649
7.875,8.0078,1.0753
7.8594,8.0313,1.0857
7.8438,8.0664,1.0962
7.8281,8.1211,1.1066
7.8281,8.1602,1.1171
7.8633,8.2109,1.1275
7.8711,8.2461,1.1379
7.8672,8.2773,1.1484
7.8867,8.3242,1.1588
7.9219,8.375,1.1693
7.9297,8.418,1.1797
7.9102,8.4336,1.1901
7.9219,8.4766,1.2006
7.9375,8.5,1.211
7.9297,8.5352,1.2215
7.9492,8.5781,1.2319
7.9531,8.6055,1.2423
7.9453,8.6406,1.2528
7.9102,8.6523,1.2632
7.9297,8.6875,1.2737
7.9219,8.7227,1.2841
7.9531,8.7617,1.2945
8,8.8008,1.305
7.9883,8.832,1.3154
7.9883,8.8594,1.3259
7.9727,8.8711,1.3363
7.9805,8.9219,1.3467
7.9766,8.9453,1.3572
7.9805,8.9688,1.3676
7.9766,8.9844,1.3781
7.9727,9.0039,1.3885
7.9805,9.0273,1.3989
7.9766,9.0469,1.4094
7.9766,9.0703,1.4198
7.9883,9.1094,1.4303
7.9688,9.125,1.4407
7.9609,9.1406,1.4511
7.9766,9.1875,1.4616
7.9961,9.2266,1.472
8.0117,9.2656,1.4825
7.9883,9.2813,1.4929
7.9961,9.3125,1.5033
8.0078,9.3438,1.5138
8.0234,9.3672,1.5242
8.0234,9.3867,1.5347
8.043,9.4102,1.5451
8.0352,9.4258,1.5555
8.0273,9.4492,1.566
8.0391,9.4648,1.5764
8.0391,9.4844,1.5869
8.0508,9.5078,1.5973
8.0508,9.5273,1.6077
8.0586,9.5586,1.6182
8.0664,9.5898,1.6286
8.0664,9.6016,1.6391
8.0664,9.625,1.6495
8.0898,9.6641,1.6599
8.0938,9.6758,1.6704
8.1094,9.6992,1.6808
8.1094,9.7266,1.6913
8.1055,9.7461,1.7017
8.1133,9.7617,1.7121
8.1289,9.793,1.7226
8.1289,9.8164,1.733
8.1484,9.8516,1.7435
8.168,9.8867,1.7539
8.1758,9.9141,1.7643
8.1953,9.9453,1.7748
8.2031,9.9609,1.7852
8.207,9.9844,1.7957
8.2266,10.016,1.8061
8.2344,10.035,1.8165
8.2461,10.051,1.827
8.2539,10.078,1.8374
8.2461,10.09,1.8479
8.2539,10.105,1.8583
8.2695,10.133,1.8687
8.2852,10.16,1.8792
8.2891,10.18,1.8896
8.2969,10.199,1.9001
8.3086,10.223,1.9105
8.3242,10.246,1.9209
8.3438,10.277,1.9314
8.3555,10.293,1.9418
8.3633,10.316,1.9523
8.3867,10.348,1.9627
8.3945,10.367,1.9731
8.3984,10.383,1.9836
8.4141,10.406,1.994
8.4336,10.441,2.0045
8.4414,10.469,2.0149
8.4727,10.508,2.0253
8.4844,10.531,2.0358
8.4922,10.551,2.0462
8.5117,10.582,2.0567
8.5234,10.605,2.0671
8.543,10.633,2.0775
8.5664,10.664,2.088
8.5938,10.699,2.0984
8.625,10.742,2.1089
8.6484,10.777,2.1193
8.6758,10.813,2.1297
8.6953,10.848,2.1402
8.7227,10.887,2.1506
8.7383,10.922,2.1611
8.7617,10.949,2.1715
8.7773,10.973,2.1819
8.8008,11.004,2.1924
8.8242,11.035,2.2028
8.8438,11.074,2.2133
8.8672,11.109,2.2237
8.8906,11.148,2.2341
8.918,11.188,2.2446
8.9336,11.215,2.255
8.957,11.25,2.2655
8.9766,11.285,2.2759
8.9961,11.324,2.2863
9.0117,11.352,2.2968
9.0313,11.383,2.3072
9.0547,11.414,2.3177
9.0742,11.445,2.3281
9.1016,11.484,2.3385
9.1133,11.512,2.349
9.1328,11.547,2.3594
9.1563,11.586,2.3699
9.1758,11.613,2.3803
9.1953,11.645,2.3907
9.2109,11.676,2.4012
9.2266,11.711,2.4116
9.25,11.75,2.4221
9.2734,11.781,2.4325
9.2891,11.816,2.4429
9.3203,11.855,2.4534
9.332,11.879,2.4638
9.3516,11.914,2.4743
9.3633,11.941,2.4847
9.3867,11.977,2.4951
9.4063,12.012,2.5056
9.418,12.035,2.516
9.4375,12.074,2.5264
9.457,12.109,2.5369
9.4805,12.148,2.5473
9.4961,12.18,2.5578
9.5078,12.207,2.5682
9.5234,12.238,2.5786
9.5469,12.277,2.5891
9.5664,12.316,2.5995
9.5781,12.34,2.61
9.5938,12.367,2.6204
9.6094,12.402,2.6308
9.6289,12.43,2.6413
9.6445,12.461,2.6517
9.6563,12.488,2.6622
9.6719,12.516,2.6726
9.6875,12.547,2.683
9.707,12.582,2.6935
9.7188,12.609,2.7039
9.7344,12.641,2.7144
9.75,12.672,2.7248
9.7617,12.703,2.7352
9.7773,12.73,2.7457
9.7891,12.758,2.7561
9.8086,12.789,2.7666
9.8242,12.824,2.777
9.8359,12.848,2.7874
9.8516,12.879,2.7979
9.8633,12.906,2.8083
9.875,12.934,2.8188
9.8906,12.961,2.8292
9.9063,12.988,2.8396
9.918,13.012,2.8501
9.9336,13.039,2.8605
9.9453,13.063,2.871
9.9609,13.09,2.8814
9.9766,13.113,2.8918
9.9922,13.145,2.9023
