0.21094,0.49219,0
0.40234,0.57422,0.0066641
0.78906,0.71094,0.013328
1.0469,0.78516,0.019992
1.2969,0.85547,0.026656
1.4727,0.91406,0.03332
1.7422,0.98828,0.039984
2.0234,1.0664,0.046648
2.25,1.1523,0.053312
2.5234,1.2461,0.059977
2.7852,1.3398,0.066641
3.0586,1.4492,0.073305
3.3359,1.5391,0.079969
3.6328,1.6367,0.086633
3.9063,1.7578,0.093297
4.2148,1.8984,0.099961
4.5039,2.0039,0.10663
4.7188,2.1016,0.11329
4.9648,2.2305,0.11995
5.2617,2.3672,0.12662
5.4297,2.4805,0.13328
5.6523,2.6055,0.13995
5.9453,2.7734,0.14661
6.1914,2.9141,0.15327
6.3906,3.0508,0.15994
6.5898,3.1914,0.1666
6.7695,3.3281,0.17327
6.9688,3.4648,0.17993
7.1836,3.6172,0.18659
7.4141,3.7617,0.19326
7.5938,3.8945,0.19992
7.7109,4.0195,0.20659
7.8594,4.1563,0.21325
7.9961,4.3398,0.21991
8.1914,4.5039,0.22658
8.3398,4.6602,0.23324
8.4102,4.8086,0.23991
8.5273,4.957,0.24657
8.668,5.082,0.25323
8.7656,5.2227,0.2599
8.9219,5.3711,0.26656
8.9727,5.5,0.27323
9.0898,5.6367,0.27989
9.1563,5.7852,0.28655
9.2539,5.9102,0.29322
9.3477,6.0508,0.29988
9.3867,6.1797,0.30655
9.4375,6.3125,0.31321
9.4766,6.4453,0.31988
9.5586,6.5898,0.32654
9.6133,6.7266,0.3332
9.6758,6.8516,0.33987
9.7422,6.9883,0.34653
9.7891,7.1172,0.3532
9.8672,7.2461,0.35986
9.9141,7.3555,0.36652
9.9297,7.457,0.37319
9.9531,7.5547,0.37985
9.9805,7.6641,0.38652
10,7.7695,0.39318
9.9961,7.8633,0.39984
10.02,7.9609,0.40651
9.9922,8.0586,0.41317
10.047,8.1602,0.41984
10.086,8.2539,0.4265
10.109,8.3438,0.43316
10.141,8.4492,0.43983
10.168,8.5313,0.44649
10.191,8.6211,0.45316
10.234,8.6953,0.45982
10.25,8.7734,0.46648
10.281,8.8555,0.47315
10.281,8.918,0.47981
10.266,8.9688,0.48648
10.277,9.0391,0.49314
10.332,9.0938,0.4998
10.344,9.1602,0.50647
10.328,9.2148,0.51313
10.352,9.2773,0.5198
10.395,9.332,0.52646
10.418,9.3867,0.53312
10.422,9.4336,0.53979
10.445,9.4961,0.54645
10.441,9.5508,0.55312
10.461,9.6094,0.55978
10.477,9.6719,0.56645
10.496,9.7188,0.57311
10.484,9.7656,0.57977
10.488,9.8164,0.58644
10.523,9.8594,0.5931
10.551,9.9102,0.59977
10.563,9.9492,0.60643
10.563,9.9922,0.61309
10.563,10.023,0.61976
10.551,10.066,0.62642
10.547,10.102,0.63309
10.555,10.137,0.63975
10.555,10.172,0.64641
10.59,10.207,0.65308
10.625,10.242,0.65974
10.668,10.273,0.66641
10.707,10.305,0.67307
10.758,10.336,0.67973
10.801,10.363,0.6864
10.844,10.395,0.69306
10.887,10.418,0.69973
10.926,10.445,0.70639
10.957,10.469,0.71305
10.996,10.492,0.71972
11.031,10.52,0.72638
11.07,10.539,0.73305
11.105,10.563,0.73971
11.145,10.582,0.74638
11.18,10.602,0.75304
11.219,10.625,0.7597
11.262,10.645,0.76637
11.297,10.664,0.77303
11.336,10.68,0.7797
11.371,10.695,0.78636
11.402,10.711,0.79302
11.426,10.723,0.79969
11.453,10.738,0.80635
11.477,10.75,0.81302
11.496,10.766,0.81968
11.508,10.777,0.82634
11.52,10.785,0.83301
11.559,10.801,0.83967
11.621,10.832,0.84634
11.543,10.844,0.853
