0.20703,0.48828,0
0.25781,0.51172,0.0097436
0.60938,0.64453,0.019487
0.94531,0.75,0.029231
1.1758,0.82031,0.038974
1.3828,0.86328,0.048718
1.6094,0.91797,0.058462
1.7617,0.98438,0.068205
1.9609,1.0547,0.077949
2.2148,1.1211,0.087692
2.4336,1.1953,0.097436
2.6367,1.2734,0.10718
2.8281,1.3281,0.11692
3.0039,1.4023,0.12667
3.1953,1.4844,0.13641
3.4883,1.5859,0.14615
3.7148,1.6875,0.1559
3.8633,1.7813,0.16564
4.0625,1.8789,0.17538
4.2422,1.9766,0.18513
4.4922,2.1094,0.19487
4.6953,2.2188,0.20462
4.8711,2.3555,0.21436
5.0742,2.4727,0.2241
5.2383,2.5781,0.23385
5.3672,2.6914,0.24359
5.5625,2.8125,0.25333
5.7109,2.9258,0.26308
5.8516,3.0469,0.27282
5.9883,3.168,0.28256
6.0703,3.2578,0.29231
6.2734,3.3633,0.30205
6.4063,3.4609,0.31179
6.4961,3.582,0.32154
6.5938,3.6836,0.33128
6.7461,3.8125,0.34103
6.8242,3.9219,0.35077
6.9102,4.0078,0.36051
7.0664,4.1289,0.37026
7.1445,4.2383,0.38
7.1914,4.3398,0.38974
7.3086,4.4414,0.39949
7.4063,4.5625,0.40923
7.5117,4.6758,0.41897
7.6289,4.7891,0.42872
7.707,4.8945,0.43846
7.7617,4.9961,0.44821
7.7891,5.082,0.45795
7.8594,5.2031,0.46769
7.9023,5.3008,0.47744
7.918,5.3789,0.48718
8.0195,5.4844,0.49692
8.0938,5.6133,0.50667
8.1523,5.7266,0.51641
8.2266,5.8125,0.52615
8.2969,5.9141,0.5359
8.3125,6,0.54564
8.4023,6.1016,0.55538
8.4258,6.1953,0.56513
8.4453,6.2891,0.57487
8.4961,6.3906,0.58462
8.4883,6.4727,0.59436
8.5391,6.5664,0.6041
8.6016,6.6641,0.61385
8.6367,6.7422,0.62359
8.6016,6.8047,0.63333
8.5781,6.8711,0.64308
8.5625,6.9453,0.65282
8.6133,7.0273,0.66256
8.6523,7.1133,0.67231
8.6953,7.2031,0.68205
8.7383,7.2734,0.69179
8.7656,7.332,0.70154
8.7734,7.4102,0.71128
8.7656,7.4688,0.72103
8.7656,7.5352,0.73077
8.7852,7.6016,0.74051
8.793,7.6563,0.75026
8.7773,7.7148,0.76
8.793,7.7734,0.76974
8.7813,7.8281,0.77949
8.7813,7.8789,0.78923
