0.20703,0.48047,0
0.27344,0.51172,0.0094171
0.68359,0.66406,0.018834
1.0195,0.75391,0.028251
1.2852,0.83984,0.037669
1.5078,0.91016,0.047086
1.7695,0.98438,0.056503
2.0352,1.0586,0.06592
2.3125,1.1367,0.075337
2.6289,1.2188,0.084754
2.9688,1.3047,0.094171
3.3047,1.4023,0.10359
3.6172,1.5039,0.11301
3.9063,1.6055,0.12242
4.1992,1.7227,0.13184
4.5273,1.8633,0.14126
4.8516,1.9922,0.15067
5.1211,2.1328,0.16009
5.3906,2.2578,0.16951
5.6367,2.3906,0.17893
5.9453,2.5391,0.18834
6.2461,2.6797,0.19776
6.4648,2.832,0.20718
6.6328,2.9375,0.21659
6.9648,3.1016,0.22601
7.1992,3.2656,0.23543
7.4219,3.418,0.24485
7.668,3.5625,0.25426
7.8633,3.7148,0.26368
8.0156,3.875,0.2731
8.1875,4.0195,0.28251
8.4102,4.1992,0.29193
8.6133,4.3594,0.30135
8.8086,4.5234,0.31077
8.9297,4.6641,0.32018
9.0195,4.8086,0.3296
9.1992,4.957,0.33902
9.375,5.1367,0.34843
9.5391,5.3047,0.35785
9.6055,5.4688,0.36727
9.7656,5.6328,0.37669
9.8789,5.7695,0.3861
10.023,5.9219,0.39552
10.125,6.0469,0.40494
10.207,6.1914,0.41435
10.285,6.3555,0.42377
10.395,6.4844,0.43319
10.492,6.625,0.44261
10.578,6.75,0.45202
10.656,6.8672,0.46144
10.75,7,0.47086
10.813,7.1289,0.48027
10.871,7.2617,0.48969
10.922,7.375,0.49911
11,7.5078,0.50853
11.023,7.6406,0.51794
11.047,7.7656,0.52736
11.07,7.8828,0.53678
11.117,8,0.54619
11.152,8.0977,0.55561
11.246,8.2109,0.56503
11.254,8.3164,0.57445
11.258,8.4219,0.58386
11.32,8.5195,0.59328
11.344,8.6211,0.6027
11.375,8.7266,0.61211
11.422,8.8125,0.62153
11.488,8.9102,0.63095
11.488,9.0078,0.64037
11.531,9.0977,0.64978
11.563,9.1914,0.6592
11.609,9.2695,0.66862
11.625,9.3516,0.67803
11.645,9.4258,0.68745
11.684,9.5,0.69687
11.715,9.5781,0.70629
11.734,9.6563,0.7157
11.738,9.7227,0.72512
11.758,9.7969,0.73454
11.801,9.8672,0.74395
11.813,9.9453,0.75337
11.852,10.023,0.76279
11.879,10.09,0.77221
11.902,10.164,0.78162
11.918,10.223,0.79104
11.953,10.277,0.80046
11.965,10.348,0.80987
11.969,10.406,0.81929
11.988,10.465,0.82871
12.02,10.527,0.83813
12.043,10.586,0.84754
12.074,10.641,0.85696
12.102,10.699,0.86638
12.125,10.762,0.87579
12.133,10.82,0.88521
12.168,10.871,0.89463
12.188,10.93,0.90405
12.188,10.984,0.91346
12.207,11.039,0.92288
12.219,11.086,0.9323
12.219,11.129,0.94171
12.238,11.184,0.95113
12.277,11.234,0.96055
12.316,11.289,0.96997
12.355,11.352,0.97938
12.367,11.398,0.9888
12.398,11.453,0.99822
12.41,11.488,1.0076
12.434,11.531,1.0171
12.461,11.57,1.0265
12.492,11.621,1.0359
12.508,11.676,1.0453
12.527,11.719,1.0547
12.539,11.758,1.0641
12.563,11.805,1.0736
12.598,11.844,1.083
12.629,11.891,1.0924
12.641,11.93,1.1018
12.648,11.969,1.1112
12.68,12.012,1.1206
12.695,12.047,1.1301
12.719,12.086,1.1395
12.738,12.121,1.1489
12.766,12.164,1.1583
12.785,12.199,1.1677
12.813,12.246,1.1771
12.828,12.285,1.1866
12.848,12.32,1.196
12.852,12.355,1.2054
12.879,12.398,1.2148
12.902,12.434,1.2242
12.945,12.48,1.2336
12.969,12.527,1.2431
12.988,12.566,1.2525
13.012,12.605,1.2619
13.035,12.637,1.2713
13.047,12.676,1.2807
13.066,12.711,1.2901
13.09,12.746,1.2996
13.113,12.785,1.309
13.133,12.816,1.3184
13.152,12.855,1.3278
13.164,12.891,1.3372
13.188,12.926,1.3467
13.211,12.957,1.3561
13.234,12.992,1.3655
13.25,13.027,1.3749
13.262,13.055,1.3843
13.27,13.078,1.3937
13.285,13.102,1.4032
13.309,13.125,1.4126
13.332,13.148,1.422
13.359,13.172,1.4314
13.383,13.195,1.4408
13.41,13.215,1.4502
13.434,13.234,1.4597
13.461,13.254,1.4691
13.484,13.273,1.4785
13.508,13.289,1.4879
13.535,13.309,1.4973
13.555,13.324,1.5067
13.578,13.34,1.5162
13.598,13.355,1.5256
13.617,13.367,1.535
13.641,13.383,1.5444
13.656,13.395,1.5538
13.676,13.406,1.5632
13.691,13.418,1.5727
13.711,13.43,1.5821
13.727,13.441,1.5915
13.742,13.449,1.6009
13.758,13.461,1.6103
13.789,13.477,1.6197
13.844,13.496,1.6292
13.891,13.516,1.6386
13.867,13.516,1.648
