0.22656,0.49609,0
0.26953,0.51563,0.0098876
0.70703,0.68359,0.019775
1.0625,0.78906,0.029663
1.3203,0.84766,0.039551
1.5195,0.91406,0.049438
1.7227,0.97266,0.059326
1.957,1.0273,0.069213
2.1563,1.0898,0.079101
2.3516,1.1602,0.088989
2.6328,1.2344,0.098876
2.8398,1.3203,0.10876
3.0781,1.4102,0.11865
3.2773,1.4922,0.12854
3.5352,1.5898,0.13843
3.7383,1.6836,0.14831
3.9766,1.7734,0.1582
4.1836,1.8906,0.16809
4.4102,1.9805,0.17798
4.5742,2.0781,0.18787
4.7578,2.1836,0.19775
5.0391,2.3008,0.20764
5.25,2.4141,0.21753
5.4063,2.5039,0.22742
5.5977,2.6133,0.2373
5.7539,2.7266,0.24719
5.9609,2.8516,0.25708
6.1445,2.9531,0.26697
6.2891,3.0586,0.27685
6.457,3.1719,0.28674
6.6016,3.3086,0.29663
6.7188,3.4219,0.30652
6.8242,3.5313,0.3164
6.918,3.6289,0.32629
7.0352,3.7695,0.33618
7.1172,3.9141,0.34607
7.2539,4.0391,0.35596
7.3906,4.1523,0.36584
7.5703,4.2852,0.37573
7.6563,4.4297,0.38562
7.7383,4.5352,0.39551
7.8867,4.6602,0.40539
7.957,4.7852,0.41528
8.0273,4.8867,0.42517
8.2109,5.0156,0.43506
8.3047,5.1367,0.44494
8.3984,5.2773,0.45483
8.4688,5.4063,0.46472
8.5547,5.5352,0.47461
8.6758,5.6602,0.48449
8.707,5.7656,0.49438
8.7852,5.8633,0.50427
8.8789,5.9883,0.51416
8.9648,6.1211,0.52404
9.0234,6.2344,0.53393
9.0742,6.3633,0.54382
9.082,6.4531,0.55371
9.1289,6.5664,0.5636
9.2695,6.6797,0.57348
9.2969,6.7813,0.58337
9.3164,6.8867,0.59326
9.3203,6.9883,0.60315
9.3438,7.0859,0.61303
9.3555,7.168,0.62292
9.4375,7.2734,0.63281
9.5313,7.3789,0.6427
9.5547,7.4844,0.65258
9.5547,7.5664,0.66247
9.5781,7.6445,0.67236
9.6445,7.7344,0.68225
9.7031,7.8281,0.69213
9.707,7.8984,0.70202
9.7539,7.9844,0.71191
9.7734,8.0781,0.7218
9.8047,8.1563,0.73169
9.7969,8.2344,0.74157
9.8047,8.3164,0.75146
9.8438,8.3984,0.76135
9.8594,8.4648,0.77124
9.8594,8.5313,0.78112
9.8906,8.6094,0.79101
9.9375,8.6875,0.8009
9.9688,8.7617,0.81079
10.012,8.8359,0.82067
10.012,8.8945,0.83056
10.055,8.9492,0.84045
10.086,9.0195,0.85034
10.094,9.082,0.86022
10.098,9.1523,0.87011
10.086,9.2109,0.88
10.105,9.2695,0.88989
10.129,9.332,0.89978
10.129,9.3984,0.90966
10.113,9.4531,0.91955
10.129,9.5078,0.92944
10.152,9.5703,0.93933
10.168,9.6289,0.94921
10.199,9.6992,0.9591
10.203,9.7422,0.96899
10.219,9.793,0.97888
10.234,9.8516,0.98876
10.266,9.9102,0.99865
10.266,9.9727,1.0085
10.27,10.031,1.0184
10.293,10.082,1.0283
10.273,10.125,1.0382
10.301,10.172,1.0481
10.336,10.215,1.058
10.348,10.273,1.0679
10.355,10.32,1.0778
10.398,10.379,1.0876
10.418,10.426,1.0975
10.434,10.469,1.1074
10.465,10.508,1.1173
10.484,10.551,1.1272
10.523,10.605,1.1371
10.539,10.645,1.147
10.566,10.684,1.1569
10.582,10.727,1.1667
10.594,10.766,1.1766
10.625,10.813,1.1865
10.633,10.852,1.1964
10.633,10.895,1.2063
10.668,10.941,1.2162
10.684,10.977,1.2261
10.719,11.016,1.236
10.727,11.055,1.2458
10.715,11.086,1.2557
10.738,11.129,1.2656
10.766,11.172,1.2755
10.781,11.215,1.2854
10.809,11.258,1.2953
10.828,11.301,1.3052
10.844,11.34,1.3151
10.852,11.363,1.3249
10.875,11.398,1.3348
10.879,11.434,1.3447
10.883,11.461,1.3546
10.91,11.504,1.3645
10.93,11.543,1.3744
10.949,11.574,1.3843
10.973,11.613,1.3942
10.984,11.645,1.404
11.008,11.68,1.4139
11.02,11.715,1.4238
11.047,11.746,1.4337
11.078,11.785,1.4436
11.098,11.82,1.4535
11.105,11.852,1.4634
11.109,11.879,1.4733
11.137,11.918,1.4831
11.152,11.949,1.493
11.176,11.984,1.5029
11.191,12.016,1.5128
11.211,12.051,1.5227
11.234,12.082,1.5326
11.262,12.117,1.5425
11.281,12.148,1.5524
11.297,12.172,1.5622
11.32,12.199,1.5721
11.344,12.223,1.582
11.371,12.254,1.5919
11.395,12.277,1.6018
11.426,12.305,1.6117
11.449,12.328,1.6216
11.477,12.352,1.6315
11.5,12.375,1.6413
11.523,12.398,1.6512
11.547,12.418,1.6611
11.57,12.438,1.671
11.59,12.457,1.6809
11.609,12.473,1.6908
11.629,12.488,1.7007
11.648,12.508,1.7106
11.668,12.52,1.7204
11.684,12.539,1.7303
11.715,12.559,1.7402
11.781,12.59,1.7501
11.801,12.605,1.76
