0.20703,0.48047,0
0.39844,0.55859,0.0099797
0.77344,0.69531,0.019959
1.0234,0.76953,0.029939
1.2539,0.8125,0.039919
1.5117,0.87109,0.049899
1.707,0.92969,0.059878
1.9141,0.99609,0.069858
2.1406,1.0703,0.079838
2.3633,1.1328,0.089818
2.6133,1.2109,0.099797
2.8984,1.3047,0.10978
3.1719,1.4063,0.11976
3.4023,1.5156,0.12974
3.6367,1.6133,0.13972
3.9414,1.7422,0.1497
4.1445,1.8516,0.15968
4.4141,1.9688,0.16966
4.7266,2.1133,0.17964
4.9766,2.2266,0.18961
5.25,2.3516,0.19959
5.4766,2.4805,0.20957
5.668,2.6133,0.21955
5.9102,2.7422,0.22953
6.0781,2.8867,0.23951
6.2891,3.0234,0.24949
6.4336,3.1445,0.25947
6.668,3.2773,0.26945
6.8945,3.4063,0.27943
7.0352,3.5273,0.28941
7.1797,3.6602,0.29939
7.2734,3.7734,0.30937
7.4102,3.8867,0.31935
7.543,4.0273,0.32933
7.6836,4.1719,0.33931
7.8594,4.3359,0.34929
8.0273,4.4844,0.35927
8.1172,4.5977,0.36925
8.1797,4.7305,0.37923
8.293,4.8789,0.38921
8.4102,5.0313,0.39919
8.4883,5.168,0.40917
8.6055,5.3125,0.41915
8.6602,5.4141,0.42913
8.7383,5.5469,0.43911
8.832,5.6836,0.44909
8.918,5.8047,0.45907
8.9922,5.9219,0.46905
9.1367,6.0469,0.47903
9.2031,6.1641,0.48901
9.2266,6.2852,0.49899
9.2578,6.418,0.50897
9.25,6.5234,0.51895
9.3438,6.6523,0.52893
9.4023,6.7734,0.53891
9.4023,6.8711,0.54889
9.4727,6.9805,0.55886
9.5234,7.0938,0.56884
9.5625,7.1758,0.57882
9.6445,7.2734,0.5888
9.707,7.3594,0.59878
9.7422,7.457,0.60876
9.7813,7.5664,0.61874
9.8164,7.6523,0.62872
9.8594,7.7461,0.6387
9.9102,7.8203,0.64868
9.9375,7.9102,0.65866
9.9141,7.9961,0.66864
9.9141,8.0703,0.67862
9.9492,8.1719,0.6886
9.9766,8.2656,0.69858
9.9844,8.3438,0.70856
10.004,8.4219,0.71854
10,8.4883,0.72852
10.008,8.5664,0.7385
10.059,8.6406,0.74848
10.066,8.7266,0.75846
10.086,8.8047,0.76844
10.09,8.8789,0.77842
10.121,8.9688,0.7884
10.141,9.0469,0.79838
10.129,9.1094,0.80836
10.168,9.1914,0.81834
10.156,9.2422,0.82832
10.16,9.2969,0.8383
10.156,9.3555,0.84828
10.145,9.4219,0.85826
10.172,9.4922,0.86824
10.211,9.5508,0.87822
10.219,9.6016,0.8882
10.234,9.6602,0.89818
10.273,9.7109,0.90816
10.289,9.7578,0.91814
10.293,9.8047,0.92811
10.289,9.8516,0.93809
10.313,9.9023,0.94807
10.348,9.9609,0.95805
10.375,10.008,0.96803
10.418,10.051,0.97801
10.445,10.102,0.98799
10.457,10.152,0.99797
10.477,10.195,1.008
10.496,10.234,1.0179
10.512,10.281,1.0279
10.535,10.32,1.0379
10.559,10.371,1.0479
10.574,10.414,1.0579
10.566,10.453,1.0678
10.598,10.488,1.0778
10.594,10.523,1.0878
10.609,10.563,1.0978
10.625,10.613,1.1078
10.629,10.648,1.1177
10.641,10.688,1.1277
10.66,10.73,1.1377
10.703,10.777,1.1477
10.73,10.82,1.1576
10.738,10.859,1.1676
10.758,10.883,1.1776
10.77,10.906,1.1876
10.785,10.934,1.1976
10.809,10.961,1.2075
10.828,10.984,1.2175
10.852,11.008,1.2275
10.875,11.031,1.2375
10.898,11.055,1.2475
10.918,11.074,1.2574
10.938,11.094,1.2674
10.957,11.113,1.2774
10.977,11.133,1.2874
10.996,11.148,1.2974
11.016,11.164,1.3073
11.031,11.18,1.3173
11.047,11.195,1.3273
11.063,11.211,1.3373
11.078,11.223,1.3473
11.094,11.234,1.3572
11.105,11.246,1.3672
11.121,11.258,1.3772
11.133,11.266,1.3872
11.145,11.277,1.3972
11.156,11.285,1.4071
11.168,11.297,1.4171
11.176,11.305,1.4271
11.188,11.313,1.4371
11.199,11.32,1.4471
11.246,11.336,1.457
11.336,11.355,1.467
11.387,11.383,1.477
